Ticker,time,open,high,low,close,volume,is_ipo,sma_20,sma_50,rsi_14,roc_3,vol_sma_20,common_0_sig,signal,Return_3D_pct,Return_5D_pct,Return_10D_pct,Return_20D_pct
VIC,2022-10-26,28050.0,28050.0,26750.0,27400.0,1055285,False,28960.0,30766.0,32.87949440790209,-3.5211267605633756,1374294.0,1,1,1.094890510948905,1.094890510948905,-2.0072992700729926,8.94160583941606
VIC,2023-02-27,26000.0,26250.0,25700.0,26250.0,1390624,False,27090.0,27734.0,36.12017512579939,-0.9433962264150941,2011500.15,1,1,0.5714285714285714,0.19047619047619047,1.5238095238095237,1.5238095238095237
VIC,2023-11-01,19850.0,20250.0,19730.0,20200.0,4624083,False,21905.0,25435.4,27.290953601678673,-2.8846153846153855,6419008.9,1,1,4.207920792079208,6.435643564356436,12.376237623762377,5.346534653465347
VIC,2024-07-08,20700.0,20700.0,20180.0,20200.0,3511161,False,20840.0,21787.0,26.894848830822394,-2.321083172146998,2168864.7,1,1,1.7326732673267329,2.376237623762376,0.891089108910891,2.2277227722772275
VIC,2025-02-12,19980.0,20050.0,19950.0,19950.0,941811,False,20153.0,20268.4,38.923254147280275,-1.8208661417322802,1348751.5,1,1,0.5012531328320802,1.2531328320802004,2.756892230576441,20.551378446115287
VJC,2021-06-01,109900.0,109900.0,106000.0,106200.0,283700,False,114990.0,,18.412020954761545,-6.01769911504425,462265.0,1,1,1.1299435028248588,10.357815442561206,10.16949152542373,12.994350282485875
VJC,2022-06-15,124800.0,125100.0,122900.0,124500.0,691800,False,127005.0,130698.0,39.80455307468181,-2.5058731401722767,691260.0,1,1,2.0080321285140563,3.8554216867469884,6.265060240963856,0.24096385542168677
VJC,2022-07-18,124800.0,124800.0,123900.0,124200.0,398500,False,128250.0,127368.0,40.7638529513941,-0.48076923076922906,592975.0,1,1,1.4492753623188406,1.288244766505636,2.3349436392914655,0.1610305958132045
VJC,2022-10-03,110000.0,111000.0,109000.0,110000.0,286165,False,114250.0,120526.0,26.908712089659918,-0.09082652134423386,531934.95,1,1,3.8181818181818183,0.0,-0.9090909090909091,-2.181818181818182
VJC,2022-10-11,111800.0,111800.0,106100.0,107000.0,618425,False,112880.0,118910.0,31.1073355592329,-6.304728546409811,532718.35,1,1,1.8691588785046727,1.9626168224299065,0.9345794392523363,-6.16822429906542
VJC,2022-11-22,98900.0,102300.0,98000.0,98100.0,331985,False,102805.0,108002.0,24.320198420731725,-3.9177277179236025,231677.65,1,1,3.9755351681957185,4.791029561671763,8.053007135575942,13.455657492354739
VJC,2024-02-29,103600.0,104300.0,103100.0,103100.0,728828,False,104575.0,105386.0,40.21349125786096,-1.3397129186602852,643469.65,1,1,1.2609117361784674,0.7759456838021339,-1.066925315227934,0.09699321047526674
VJC,2024-11-05,104000.0,104100.0,102600.0,103500.0,727300,False,105125.0,104884.0,41.84335758614968,-1.4285714285714235,893575.0,1,1,1.0628019323671498,0.966183574879227,-1.7391304347826086,-1.932367149758454
VJC,2024-12-04,101400.0,101500.0,100400.0,101400.0,696300,False,102755.0,104172.0,36.71293207070183,-0.9765625,671635.0,1,1,1.282051282051282,1.4792899408284024,-0.6903353057199211,-1.4792899408284024
VJC,2025-01-14,98500.0,98700.0,97900.0,98500.0,491200,False,100045.0,101714.0,30.921866418426063,-0.8056394763343411,680955.0,1,1,0.5076142131979695,0.3045685279187817,-0.3045685279187817,-1.116751269035533
VJC,2025-02-28,96700.0,97000.0,96000.0,96000.0,550100,False,97080.0,98774.0,36.176543594369825,-0.10405827263267886,522015.0,1,1,0.4166666666666667,1.0416666666666665,2.7083333333333335,0.0
VJC,2026-02-10,164000.0,165000.0,161500.0,163000.0,1049000,False,175370.0,191282.0,33.93662990121101,-2.102102102102099,1431160.0,1,1,3.8036809815950923,14.478527607361963,0.6748466257668712,-3.6809815950920246
VJC,2026-03-12,155000.0,157900.0,152800.0,152800.0,1393200,False,166155.0,179980.0,35.569321760926556,-0.13071895424836555,1265695.0,1,1,2.74869109947644,3.8612565445026177,,
VNM,2021-12-06,67380.0,67850.0,66830.0,66830.0,3168200,False,68778.5,69711.2,32.66854404780952,-2.509117432530994,2909480.0,1,1,1.9901241957204847,1.2868472243004638,0.4638635343408649,1.645967379919198
VNM,2021-12-23,66910.0,66910.0,66200.0,66360.0,2147800,False,67682.0,68960.6,34.01520569039499,-1.1617515638963405,1982445.0,1,1,0.9342977697408076,0.7082579867389994,0.5877034358047016,-0.8589511754068716
VNM,2022-03-28,59980.0,60220.0,58460.0,58460.0,4038700,False,61171.5,63497.6,29.775228491251077,-3.5472694274872096,2486200.0,1,1,10.229216558330483,11.991105029079712,4.6356483065343825,3.4211426616489913
VNM,2022-06-15,52650.0,52970.0,51380.0,51380.0,2680600,False,55561.0,57597.6,30.68519877260531,-7.189306358381497,1776930.0,1,1,6.9676917088361225,9.439470611132736,12.08641494745037,16.290385363954847
VNM,2023-04-04,62410.0,62500.0,62250.0,62250.0,1819637,False,63197.0,63854.2,40.72920868397556,-1.064844246662433,1407427.7,1,1,0.6586345381526104,0.2570281124497992,-1.6224899598393576,-7.27710843373494
VNM,2023-06-08,55790.0,55790.0,54950.0,54950.0,5040797,False,56503.5,59002.4,29.822081630303977,-1.505646173149311,2145245.8,1,1,3.202911737943585,1.2192902638762513,2.129208371246588,7.625113739763421
VNM,2023-12-18,59030.0,59120.0,58080.0,58080.0,3518371,False,59403.5,60696.0,38.04116899367098,-1.7591339648173165,2633571.3,1,1,1.18801652892562,1.3429752066115703,2.6859504132231407,1.3429752066115703
VNM,2024-01-25,58860.0,58940.0,58420.0,58420.0,2662473,False,59258.5,59323.0,42.537717581019486,-2.045606975184444,2266889.6,1,1,0.0,0.890106128038343,1.0441629578911331,7.617254364943513
VNM,2024-10-15,61510.0,61690.0,61050.0,61140.0,3078240,False,63415.0,64572.8,33.53379747822022,-1.339357753751813,3239847.2,1,1,0.8995747464834806,0.7523716061498201,0.31076218514883874,-2.8295714753025845
VNM,2025-02-17,55720.0,55910.0,55350.0,55350.0,3616591,False,56431.5,57613.6,36.057721680892605,-1.6349742313844007,2886318.65,1,1,1.1743450767841013,6.341463414634147,5.329719963866306,5.0045167118337845
VPB,2022-11-15,13350.0,13830.0,12910.0,12910.0,18168729,False,14405.0,15361.4,30.288410560733816,-10.097493036211702,16657784.9,1,1,5.809450038729667,5.809450038729667,10.224632068164214,16.731216111541443
VPB,2023-05-17,17270.0,17310.0,16920.0,16920.0,12687719,False,17281.5,17564.4,38.4943071680177,-2.758620689655178,8526191.5,1,1,2.6004728132387704,1.0047281323877069,0.4728132387706856,2.8368794326241136
VPB,2023-05-26,17000.0,17000.0,16830.0,16870.0,6989347,False,17173.5,17698.4,39.97748586013839,-2.0893789901334836,7886660.15,1,1,0.7705986959098993,3.6751630112625966,1.8375815056312983,5.512744516893894
VPB,2025-04-25,16260.000000000002,16309.999999999998,16010.000000000002,16059.999999999998,24812094,False,16851.5,18047.8,35.12299515431002,-0.6188118811881305,23393037.6,1,1,0.6226650062266614,3.0510585305105966,14.570361145703625,12.079701120797024
VRE,2021-05-19,30100.0,30400.0,29000.0,29350.0,12028000,False,31472.5,,31.312347722821865,-4.241435562805873,7236055.0,1,1,5.110732538330494,6.473594548551959,2.555366269165247,11.754684838160136
VRE,2021-08-23,26700.0,26850.0,26050.0,26050.0,5284200,False,27790.0,29068.0,33.68248464793001,-6.294964028776984,5108535.0,1,1,1.5355086372360844,4.414587332053743,4.030710172744722,9.213051823416507
VRE,2022-10-26,23050.0,23200.0,22200.0,22200.0,667412,False,25205.0,27147.0,32.47134441135074,-7.499999999999996,1423889.25,1,1,10.81081081081081,16.216216216216218,14.414414414414415,17.792792792792792
VRE,2023-06-01,27100.0,27350.0,26750.0,26850.0,4880711,False,27740.0,28348.0,32.242043125638546,-3.068592057761732,3130912.9,1,1,1.86219739292365,0.186219739292365,0.0,0.5586592178770949
VRE,2023-06-16,27000.0,27050.0,26500.0,26500.0,4576333,False,27235.0,27802.0,35.01381856210094,-2.2140221402214055,3240879.2,1,1,1.1320754716981132,1.3207547169811322,1.1320754716981132,5.660377358490567
VRE,2024-12-19,17050.0,17250.0,16950.0,17050.0,6408800,False,17645.0,18015.0,31.808371660566692,-1.4450867052023142,5554425.0,1,1,0.0,0.5865102639296188,0.8797653958944283,-2.932551319648094
